Review,Polarity,clean
realmente m parece caro no coincide con el precio de calidad lo que si valoro es que responden a su petición si hay alguna reclamación del gerente de perrina y ella siempre estaba pendiente en el otro lado extraordinario nevy terapeuta vale la pena tomar un masaje con ella es muy bueno y para mí abro,3.0,realmente m parece caro no coincide con el precio de calidad lo que si valoro es que responden a su petición si hay alguna reclamación del gerente de perrina y ella siempre estaba pendiente en el otro lado extraordinario nevy terapeuta vale la pena tomar un masaje con ella es muy bueno y para mí abro
Es algo que no siempre ves pero si vas con niños pequeños algunas estatuas de duendes pueden darte un poco de miedo que dura muy poco,3.0,Es algo que no siempre ves pero si vas con niños pequeños algunas estatuas de duendes pueden darte un poco de miedo que dura muy poco
"Éramos noches éramos un grupo de personas las instalaciones del hotel y las comidas preparadas en las instalaciones son muy buenas el problema principal es el servicio y no es porque el personal es malo pero simplemente no se suministran a todo el activo y colaborativo pero a simple vista se ve que se supera el check in tomó más de hora en asignarnos habitación y todos los pedidos en servicio a la habitación tomar al menos una hora y media no sé si todos los hoteles están en esta situación, pero difícilmente volvería felicitaciones a Isabel y rico por su excelente actitud de servicio",3.0,"Éramos noches éramos un grupo de personas las instalaciones del hotel y las comidas preparadas en las instalaciones son muy buenas el problema principal es el servicio y no es porque el personal es malo pero simplemente no se suministran a todo el activo y colaborativo pero a simple vista se ve que se supera el check in tomó más de hora en asignarnos habitación y todos los pedidos en servicio a la habitación tomar al menos una hora y media no sé si todos los hoteles están en esta situación, pero difícilmente volvería felicitaciones a Isabel y rico por su excelente actitud de servicio"
He visitado este lugar un par de veces y no tengo la más increíble como muchos lo mencionan Recomiendo pasar un día en el campo para aprovechar el día pero si es para saberlo no lo recomiendo la entrada es muy caro pra lo que se ofrece,3.0,He visitado este lugar un par de veces y no tengo la más increíble como muchos lo mencionan Recomiendo pasar un día en el campo para aprovechar el día pero si es para saberlo no lo recomiendo la entrada es muy caro pra lo que se ofrece
por ser un día de fiesta el horario de apertura es desde el que me parece incorrecto porque es cuando más turistas quieren ir a abrir antes de vacaciones tuvimos que esperar y viajar muy rápido como el check out del hotel fue,3.0,por ser un día de fiesta el horario de apertura es desde el que me parece incorrecto porque es cuando más turistas quieren ir a abrir antes de vacaciones tuvimos que esperar y viajar muy rápido como el check out del hotel fue
Me estaba alojando en este hotel porque era el hotel elegido por los organizadores de la visita a Bacalar el hotel es muy simple las habitaciones no tienen agua caliente sin embargo la gente es amable Me estaba quedando noches pude disfrutar de la piscina que es pequeña pero refrescante y un desayuno de frutas para llegar al muelle de la laguna tienes que caminar como bloques el ruido de la que pide tripadvisor es porque la gente llega por la mañana o se duermen tarde y se oye todo el ruido,3.0,Me estaba alojando en este hotel porque era el hotel elegido por los organizadores de la visita a Bacalar el hotel es muy simple las habitaciones no tienen agua caliente sin embargo la gente es amable Me estaba quedando noches pude disfrutar de la piscina que es pequeña pero refrescante y un desayuno de frutas para llegar al muelle de la laguna tienes que caminar como bloques el ruido de la que pide tripadvisor es porque la gente llega por la mañana o se duermen tarde y se oye todo el ruido
"Me encanta la comida italiana con vino que hemos estado aquí el doble de las comidas son más como aperitivos No soy un gran tipo con un gran apetito, pero cuando me gusta cenar fuera para sentirme satisfecho pregunté un poco con y no había mucho que se sirve de hecho cuando salimos me sentí como parar en otro lugar para comer algo, pero debo decir en el con la salsa pesto era delicioso aparcamiento horrible estacionamiento lotes lejos y caminar al restaurante a menos que el garaje está disponible cerca de más",3.0,"Me encanta la comida italiana con vino que hemos estado aquí el doble de las comidas son más como aperitivos No soy un gran tipo con un gran apetito, pero cuando me gusta cenar fuera para sentirme satisfecho pregunté un poco con y no había mucho que se sirve de hecho cuando salimos me sentí como parar en otro lugar para comer algo, pero debo decir en el con la salsa pesto era delicioso aparcamiento horrible estacionamiento lotes lejos y caminar al restaurante a menos que el garaje está disponible cerca de más"
He estado evitando escribir esta crítica porque había un montón de bueno en este viaje Soy un gran fan de los resorts am y miembro del club de vacaciones por lo general nos quedamos en los secretos y han sido muchas veces en los últimos dos años hemos decidido probar con promesas de último servicio Zoetry sin embargo este complejo no está a la altura de nuestras expectativas y estoy indeciso de probar la marca Zoetry de nuevo este debate complejo entre y uno en la riviera maya y finalmente eligió esto porque amamos a las mujeres de la isla y quería probar en la isla esto fue un error este,3.0,He estado evitando escribir esta crítica porque había un montón de bueno en este viaje Soy un gran fan de los resorts am y miembro del club de vacaciones por lo general nos quedamos en los secretos y han sido muchas veces en los últimos dos años hemos decidido probar con promesas de último servicio Zoetry sin embargo este complejo no está a la altura de nuestras expectativas y estoy indeciso de probar la marca Zoetry de nuevo este debate complejo entre y uno en la riviera maya y finalmente eligió esto porque amamos a las mujeres de la isla y quería probar en la isla esto fue un error este
Hace un año fuimos a viñas y nos sorprendimos de este pequeño lugar con una deliciosa paella este año decidimos repetir la experiencia ahora con más amigos lo malo es que ahora nuestra sorpresa fue que nos hicieron esperar hasta los refrescos más,3.0,Hace un año fuimos a viñas y nos sorprendimos de este pequeño lugar con una deliciosa paella este año decidimos repetir la experiencia ahora con más amigos lo malo es que ahora nuestra sorpresa fue que nos hicieron esperar hasta los refrescos más
"Me quedé aquí el fin de semana de junio a junio era un plan de relajación, pero tuve que consumir todos los datos de mi teléfono celular porque el wifi nunca funcionó en mi habitación en el cuarto piso o en el vestíbulo le dije al vestíbulo a mi llegada y el último día y salieron con malos pretextos el primer día me referí a la falta de señal de la habitación lo raro que debería ser para la lluvia llegar al vestíbulo y aquí le ofrecemos lo que usted necesita para trabajar, incluyendo la computadora cuando yo sólo necesitaba wifi nunca funcionó y como en el vestíbulo tampoco salieron con que es general en toda palenque ni un",3.0,"Me quedé aquí el fin de semana de junio a junio era un plan de relajación, pero tuve que consumir todos los datos de mi teléfono celular porque el wifi nunca funcionó en mi habitación en el cuarto piso o en el vestíbulo le dije al vestíbulo a mi llegada y el último día y salieron con malos pretextos el primer día me referí a la falta de señal de la habitación lo raro que debería ser para la lluvia llegar al vestíbulo y aquí le ofrecemos lo que usted necesita para trabajar, incluyendo la computadora cuando yo sólo necesitaba wifi nunca funcionó y como en el vestíbulo tampoco salieron con que es general en toda palenque ni un"
Hace dos años nos quedamos en ser telum y nos encantó este año debido a que las tarifas habían subido mucho y porque la misma propiedad abrió este hotel situado justo al lado de la puerta que pensamos que sería muy agradable lo bueno es que las instalaciones son hermosos edificios son atractivos la gran playa y el personal era amable y servicial especialmente el personal de conserje y el conserje stephania la primera y peor fue que nuestra habitación era oscura y sombría y el baño era incómodamente pequeño el día que me quejé con el conserje resultante en nuestro traslado a otra habitación en nuestro quinto día que era genial pero cuatro de las,3.0,Hace dos años nos quedamos en ser telum y nos encantó este año debido a que las tarifas habían subido mucho y porque la misma propiedad abrió este hotel situado justo al lado de la puerta que pensamos que sería muy agradable lo bueno es que las instalaciones son hermosos edificios son atractivos la gran playa y el personal era amable y servicial especialmente el personal de conserje y el conserje stephania la primera y peor fue que nuestra habitación era oscura y sombría y el baño era incómodamente pequeño el día que me quejé con el conserje resultante en nuestro traslado a otra habitación en nuestro quinto día que era genial pero cuatro de las
el aire acondicionado es bueno y las habitaciones son correctas y limpias llegué a una toalla de arte increíble no utilizar el restaurante aunque se puede escuchar el ruido en el pasillo a pesar de que la habitación no tenía ventana hacia el pasillo mi gran decepción fue que no había piscina y creo que por el precio que pagamos no debería ser,3.0,el aire acondicionado es bueno y las habitaciones son correctas y limpias llegué a una toalla de arte increíble no utilizar el restaurante aunque se puede escuchar el ruido en el pasillo a pesar de que la habitación no tenía ventana hacia el pasillo mi gran decepción fue que no había piscina y creo que por el precio que pagamos no debería ser
este lugar no ha logrado mantener un estado de equilibrio de repente parece que ha tenido éxito y en unos días otra vez el fracaso es una lástima ya que la vista y la ubicación es grande pero aún contando de nuevo con un cocinero fantástico y más,3.0,este lugar no ha logrado mantener un estado de equilibrio de repente parece que ha tenido éxito y en unos días otra vez el fracaso es una lástima ya que la vista y la ubicación es grande pero aún contando de nuevo con un cocinero fantástico y más
"Las habitaciones estaban limpias y frescas en el interior del hotel se gestiona profesionalmente un montón de cosas en todas partes, pero definitivamente no es un resort, por lo que es demasiado caro la conexión wi fi que por lo general se incluyó durante nuestro viaje en Yucatán nos cobraron por el increíble precio de nosotros durante la estancia desayuno es caro y en comparación con otros no valió la pena que el precio adicional para las bicicletas no transmitir la sensación de que prometen sentirse como en casa o como un invitado de bienvenida la ubicación en la playa está bien y se ve muy bien en las fotos, pero hay algunas rocas en el camino",3.0,"Las habitaciones estaban limpias y frescas en el interior del hotel se gestiona profesionalmente un montón de cosas en todas partes, pero definitivamente no es un resort, por lo que es demasiado caro la conexión wi fi que por lo general se incluyó durante nuestro viaje en Yucatán nos cobraron por el increíble precio de nosotros durante la estancia desayuno es caro y en comparación con otros no valió la pena que el precio adicional para las bicicletas no transmitir la sensación de que prometen sentirse como en casa o como un invitado de bienvenida la ubicación en la playa está bien y se ve muy bien en las fotos, pero hay algunas rocas en el camino"
Me tomo minutos para servirnos un mezcal Recomiendo la sopa de tortilla y la ensalada campesina no pedir ojo de costilla,3.0,Me tomo minutos para servirnos un mezcal Recomiendo la sopa de tortilla y la ensalada campesina no pedir ojo de costilla
"Fuimos invitados al lugar para la mejor vista de taxo para la cena y de hecho tiene muy buena vista los platos son económicos, pero ninguno fue a nuestro gusto por lo menos las opciones que pedimos sacrificio comida x vista tal vez no corrimos con suerte",3.0,"Fuimos invitados al lugar para la mejor vista de taxo para la cena y de hecho tiene muy buena vista los platos son económicos, pero ninguno fue a nuestro gusto por lo menos las opciones que pedimos sacrificio comida x vista tal vez no corrimos con suerte"
Hay mucho que recomendar sobre los sueños los arreglos del planificador de bodas y los alrededores de la playa era maravilloso mi habitación y la suya como el novio y la novia eran grandes y muy cómodos sin embargo con la excepción del restaurante francés y desayuno y almuerzo buffet en el café del mundo me pareció que la comida las bebidas y el servicio era bastante pobre para el nivel del hotel probé cuatro veces para el champán con burbujas y luego se rindieron no eran mejores cervezas de grifo el conserje no eran confiables me dieron un masaje que era bueno pero muy caro la playa y las piscinas son hermosas porciones de sombra y,3.0,Hay mucho que recomendar sobre los sueños los arreglos del planificador de bodas y los alrededores de la playa era maravilloso mi habitación y la suya como el novio y la novia eran grandes y muy cómodos sin embargo con la excepción del restaurante francés y desayuno y almuerzo buffet en el café del mundo me pareció que la comida las bebidas y el servicio era bastante pobre para el nivel del hotel probé cuatro veces para el champán con burbujas y luego se rindieron no eran mejores cervezas de grifo el conserje no eran confiables me dieron un masaje que era bueno pero muy caro la playa y las piscinas son hermosas porciones de sombra y
"El hotel está situado en un magnífico entorno jardines y piscina muy bien cuidados para las habitaciones requeriría una renovación sobre todo los baños duchas con cortina falta de ganchos para colgar las toallas es normal que debido a la situación se puede encontrar insectos, aunque hay mosquiteros lo que no es bienvenido es que la vista desde la habitación es a un patio trasero donde las cajas y algunos contenedores de plástico se amontonan como si fuera un vertedero lo que atrae a los visitantes fotos adjuntas el desayuno deja lo suficiente para desear como en otras villas hay ausencia de quesos y salchichas por otro lado queríamos tomar un café media tarde",3.0,"El hotel está situado en un magnífico entorno jardines y piscina muy bien cuidados para las habitaciones requeriría una renovación sobre todo los baños duchas con cortina falta de ganchos para colgar las toallas es normal que debido a la situación se puede encontrar insectos, aunque hay mosquiteros lo que no es bienvenido es que la vista desde la habitación es a un patio trasero donde las cajas y algunos contenedores de plástico se amontonan como si fuera un vertedero lo que atrae a los visitantes fotos adjuntas el desayuno deja lo suficiente para desear como en otras villas hay ausencia de quesos y salchichas por otro lado queríamos tomar un café media tarde"
"Ni siquiera hay un árbol de sombras, y si vas en un día soleado, es casi insoportable.",3.0,"Ni siquiera hay un árbol de sombras, y si vas en un día soleado, es casi insoportable."
restaurante con ubicación frente al mar no tiene un solo ventilador de techo la comida muy diversa entre el Mediterráneo mexicano el delicioso atún sellado y las porciones son los precios adecuados un poco excesivos para el servicio de la zona bien pero carecen de una atención más personalizada,3.0,restaurante con ubicación frente al mar no tiene un solo ventilador de techo la comida muy diversa entre el Mediterráneo mexicano el delicioso atún sellado y las porciones son los precios adecuados un poco excesivos para el servicio de la zona bien pero carecen de una atención más personalizada
"el lugar ofrece varias figuras de duendes recogidos de diferentes países una boutique para comprar figuras y un poco de historia, pero no es muy extensa ofrece testimonios de personas que han visto duendes y fotografías de la evidencia de que salen de su travesura pero no ofrece mucha explicación o historia de ellos esta hermosa si eres muy fanático de los duendes",3.0,"el lugar ofrece varias figuras de duendes recogidos de diferentes países una boutique para comprar figuras y un poco de historia, pero no es muy extensa ofrece testimonios de personas que han visto duendes y fotografías de la evidencia de que salen de su travesura pero no ofrece mucha explicación o historia de ellos esta hermosa si eres muy fanático de los duendes"
"No nos quedamos en el hotel ya que nos quedamos en una casa a un minuto de distancia sin embargo, comiendo en varios días y siendo tulum nos sorprendió cómo trataron de estafarnos añadiendo artículos a la factura que nunca pidió que esto pasó cada vez que fuimos también sería si la tarifa adicional les pidió que cambiar tequila mezcal pensando que no nos dimos cuenta por estas razones no seremos tulum de nuevo, lo que es desafortunado porque es un hotel hermoso",3.0,"No nos quedamos en el hotel ya que nos quedamos en una casa a un minuto de distancia sin embargo, comiendo en varios días y siendo tulum nos sorprendió cómo trataron de estafarnos añadiendo artículos a la factura que nunca pidió que esto pasó cada vez que fuimos también sería si la tarifa adicional les pidió que cambiar tequila mezcal pensando que no nos dimos cuenta por estas razones no seremos tulum de nuevo, lo que es desafortunado porque es un hotel hermoso"
Esta playa es pequeña pero más tranquila que la playa principal Recomiendo ir por la mañana antes de que cualquier vendedor llegue allí es un agradable paseo pasado villa amor y a través del cementerio,3.0,Esta playa es pequeña pero más tranquila que la playa principal Recomiendo ir por la mañana antes de que cualquier vendedor llegue allí es un agradable paseo pasado villa amor y a través del cementerio
"En mi viaje de un día a la mariposa monarca reservar nuestro autobús una parada en Avandaro para ver la cascada Tengo que ser honesto que no estoy impresionado tal vez he visto demasiadas caídas de agua hay caballos disponibles para caminar por la colina, pero es a una pequeña colina para la mayoría de la gente que podría estar a pocos minutos a pie",3.0,"En mi viaje de un día a la mariposa monarca reservar nuestro autobús una parada en Avandaro para ver la cascada Tengo que ser honesto que no estoy impresionado tal vez he visto demasiadas caídas de agua hay caballos disponibles para caminar por la colina, pero es a una pequeña colina para la mayoría de la gente que podría estar a pocos minutos a pie"
"No me sorprendió nada aquí el chocobanana era bueno, pero he tenido mejor en la feria estatal de minnesota si usted está buscando un almuerzo o desayuno informal la comida es decente el servicio está bien no depende de los otros restaurantes de la zona si usted está buscando un aperitivo fresco en un día caliente la chocobanana probablemente golpeó la uña más",3.0,"No me sorprendió nada aquí el chocobanana era bueno, pero he tenido mejor en la feria estatal de minnesota si usted está buscando un almuerzo o desayuno informal la comida es decente el servicio está bien no depende de los otros restaurantes de la zona si usted está buscando un aperitivo fresco en un día caliente la chocobanana probablemente golpeó la uña más"
"Mi novia y yo nos quedamos noches en junio era generalmente bueno pero se puede hacer mejor habitación muy limpio buen servicio algo caro para lo que se consigue pequeño baño con muebles viejos podría ser más nuevo y el armario necesita algunos arreglos la habitación era un poco oscuro muy cerca del centro de la ciudad, pero lo suficientemente lejos para nuestra estancia de tráfico y ruido por la noche",3.0,"Mi novia y yo nos quedamos noches en junio era generalmente bueno pero se puede hacer mejor habitación muy limpio buen servicio algo caro para lo que se consigue pequeño baño con muebles viejos podría ser más nuevo y el armario necesita algunos arreglos la habitación era un poco oscuro muy cerca del centro de la ciudad, pero lo suficientemente lejos para nuestra estancia de tráfico y ruido por la noche"
playa scudgy con agua sucia y esa es la mejor parte de las personas que reciben masajes desnudos bajo las tiendas de campaña de aire y vendedores callejeros abiertos son desagradables,3.0,playa scudgy con agua sucia y esa es la mejor parte de las personas que reciben masajes desnudos bajo las tiendas de campaña de aire y vendedores callejeros abiertos son desagradables
Este fue mi segundo viaje a tulum esta vez combinamos el tour a tulum con xel ha viajado reservado a través de los mejores tours de un día y fue demasiado apresurado en tulum no tuvimos la oportunidad de ver un barrio del guía turístico nos dijo después de unos minutos que si queríamos tiempo en la playa ir ahora dos de nuestro grupo siguió caminando por el lugar sin guía mientras que el resto fuimos a la playa para los interesados en la historia las ruinas tienen que decir que es muy interesante que las ruinas en sí no son tan sorprendentes para llegar temprano y esperar calor vienen preparados para pasar el tiempo en la playa,3.0,Este fue mi segundo viaje a tulum esta vez combinamos el tour a tulum con xel ha viajado reservado a través de los mejores tours de un día y fue demasiado apresurado en tulum no tuvimos la oportunidad de ver un barrio del guía turístico nos dijo después de unos minutos que si queríamos tiempo en la playa ir ahora dos de nuestro grupo siguió caminando por el lugar sin guía mientras que el resto fuimos a la playa para los interesados en la historia las ruinas tienen que decir que es muy interesante que las ruinas en sí no son tan sorprendentes para llegar temprano y esperar calor vienen preparados para pasar el tiempo en la playa
la verdad que esperaba más del lugar ya que generalmente lo recomiendan mucho personalmente no me gusta porque el cenote es pequeño la piscina estaba sucia y el que vende las bebidas te dice un precio y te cobra más,3.0,la verdad que esperaba más del lugar ya que generalmente lo recomiendan mucho personalmente no me gusta porque el cenote es pequeño la piscina estaba sucia y el que vende las bebidas te dice un precio y te cobra más
es padre al principio pero después de un tiempo se volvió aburrido y al final fue lo mismo no hay nadie que te guíe o hable historias interesantes sólo lecturas muy largas que investiguen en la misma cosa,3.0,es padre al principio pero después de un tiempo se volvió aburrido y al final fue lo mismo no hay nadie que te guíe o hable historias interesantes sólo lecturas muy largas que investiguen en la misma cosa
En general todo es perfecto pero ofrecen la piscina climatizada que es una mentira se congela las mejores habitaciones son las que están cerca de la piscina todas las habitaciones están limpias y tienen muy buena cafetera con muchas comodidades,3.0,En general todo es perfecto pero ofrecen la piscina climatizada que es una mentira se congela las mejores habitaciones son las que están cerca de la piscina todas las habitaciones están limpias y tienen muy buena cafetera con muchas comodidades
"la ubicación es perfecta cerca de todo el ayuntamiento el parque central y las encantadoras calles peatonales, pero el servicio es bastante mala atención ya que la recepción no era buena y no se siente como en casa las habitaciones están bien, pero un poco demasiado ruidoso debido a la sala nunca dimos ninguna explicación sobre las instalaciones de la ubicación del restaurante Internet si había servicio de habitaciones en general el hotel no es malo, pero la relación costo beneficio es mala calidad que necesitan para mejorar el servicio para una mejor recomendación",3.0,"la ubicación es perfecta cerca de todo el ayuntamiento el parque central y las encantadoras calles peatonales, pero el servicio es bastante mala atención ya que la recepción no era buena y no se siente como en casa las habitaciones están bien, pero un poco demasiado ruidoso debido a la sala nunca dimos ninguna explicación sobre las instalaciones de la ubicación del restaurante Internet si había servicio de habitaciones en general el hotel no es malo, pero la relación costo beneficio es mala calidad que necesitan para mejorar el servicio para una mejor recomendación"
"Estos son hermosos para visitar, pero hay un montón de turistas que le costará ir por la mañana o al atardecer para una excursión más íntima también recomendaría tomar un guía para escuchar las historias de las ruinas",3.0,"Estos son hermosos para visitar, pero hay un montón de turistas que le costará ir por la mañana o al atardecer para una excursión más íntima también recomendaría tomar un guía para escuchar las historias de las ruinas"
el hotel de las fotos del sitio de internet es muy diferente al hotel en realidad tenga mucho cuidado de no dejarse llevar por la hermosa decoración que nunca encontrará llegando pagamos casi pesos la noche y tuvimos que liquidar antes de llegar las tres noches que queríamos error de nuestra parte nunca pagar más de la mitad o de una sola noche antes de llegar a un lugar para evitar malas sorpresas el hotel está en el centro de palenque cerca de una calle semi peatonal que es ruidosa y de imagen urbana desagradable tienen aparcamiento a unas pocas cuadras pero es del hotel y no se paga extra la recepcionista no tenía una muy buena,3.0,el hotel de las fotos del sitio de internet es muy diferente al hotel en realidad tenga mucho cuidado de no dejarse llevar por la hermosa decoración que nunca encontrará llegando pagamos casi pesos la noche y tuvimos que liquidar antes de llegar las tres noches que queríamos error de nuestra parte nunca pagar más de la mitad o de una sola noche antes de llegar a un lugar para evitar malas sorpresas el hotel está en el centro de palenque cerca de una calle semi peatonal que es ruidosa y de imagen urbana desagradable tienen aparcamiento a unas pocas cuadras pero es del hotel y no se paga extra la recepcionista no tenía una muy buena
Nos decepcionó el hotel no creo que valga la pena el dinero que cogimos una habitación estándar a la tasa de nosotros apenas desayuno la habitación era pequeña y un poco vieja con mal olor en el aire envió a alguien a arreglarlo aire acondicionado y una puerta que lo conecta con la habitación cercana pero había un pequeño balcón agradable al mar el personal era educado pero desagradable y totalmente inútil piscinas son muy agradables y limpias hay una playa privada del hotel con buenas camas pero grandes barcos pasan muy cerca de la costa por lo que hay constantemente grandes olas es mejor ir a pocos minutos del hotel a la,3.0,Nos decepcionó el hotel no creo que valga la pena el dinero que cogimos una habitación estándar a la tasa de nosotros apenas desayuno la habitación era pequeña y un poco vieja con mal olor en el aire envió a alguien a arreglarlo aire acondicionado y una puerta que lo conecta con la habitación cercana pero había un pequeño balcón agradable al mar el personal era educado pero desagradable y totalmente inútil piscinas son muy agradables y limpias hay una playa privada del hotel con buenas camas pero grandes barcos pasan muy cerca de la costa por lo que hay constantemente grandes olas es mejor ir a pocos minutos del hotel a la
"Mis amigos y yo nos quedamos dos semanas y debo decir que disfrutamos del desayuno servido con una sonrisa maravillosa y un gran servicio todos los días de nuestra estancia incluso tuvimos la oportunidad de tomar un desayuno buffet una mañana porque allí se conocieron grandes grupos tenían una fabulosa variedad de deliciosos platos mexicanos incluyendo chilaquile huevo tamales frijoles chilaquiles y mucho más también tienen muchas habitaciones y suites, así como un patio trasero con cabañas al otro lado de la calle tienen un jardín con exhibiciones de una casa maya y una enorme canoa un restaurante que se especializa en gofres incluyendo pollo y gofres",3.0,"Mis amigos y yo nos quedamos dos semanas y debo decir que disfrutamos del desayuno servido con una sonrisa maravillosa y un gran servicio todos los días de nuestra estancia incluso tuvimos la oportunidad de tomar un desayuno buffet una mañana porque allí se conocieron grandes grupos tenían una fabulosa variedad de deliciosos platos mexicanos incluyendo chilaquile huevo tamales frijoles chilaquiles y mucho más también tienen muchas habitaciones y suites, así como un patio trasero con cabañas al otro lado de la calle tienen un jardín con exhibiciones de una casa maya y una enorme canoa un restaurante que se especializa en gofres incluyendo pollo y gofres"
